timestamp,temperature[degC],humidity[%],co2[ppm],pm1.0[ug/m^3],pm2.5[ug/m^3],pm10.0[ug/m^3],pressure[Pa],latitude[deg],longitude[deg],altitude[m]
01/04/2018 00:02:46,26.2,6.05,396.7,2.1,2.5,2.6,97762,---,---,301.3
01/04/2018 00:03:46,26.2,6.02,397.3,2.1,2.7,2.8,97760.5,---,---,301
01/04/2018 00:04:46,26.2,6.04,397.4,2.4,3.1,3.1,97760.9,---,---,300.9
01/04/2018 00:05:48,26.2,6.08,397,2,2.4,2.7,97764.6,---,---,300.7
01/04/2018 00:07:48,26.2,6.04,396.7,2.3,2.9,3.1,97768.9,---,---,299.8
01/04/2018 00:08:47,26.2,6.05,395,2.3,3,3.3,97776.1,---,---,299.2
01/04/2018 00:09:48,26.2,6.03,394.8,2.3,3,3.2,97780.6,---,---,299.3
01/04/2018 00:10:48,26.2,6.02,396.3,2.3,3,3.2,97782.4,---,---,299
01/04/2018 00:11:49,26.19,6.03,396.1,2,2.7,3,97785,---,---,298.9
01/04/2018 00:12:49,26.12,6.05,395.9,2.4,3,3.3,97785.9,---,---,299
01/04/2018 00:13:50,26.07,6.03,395.4,2.2,2.6,2.7,97788.2,---,---,298.6
01/04/2018 00:14:52,26.04,6.09,395,1.8,2.6,3,97785.6,---,---,299.3
01/04/2018 00:15:54,26.04,6.09,395,1.8,2.7,3,97784.8,---,---,299.6
01/04/2018 00:16:54,26.01,6.09,394.9,2.2,2.8,2.8,97778.9,---,---,300
01/04/2018 00:17:54,25.99,6.09,394.7,2,2.7,3.2,97772.3,---,---,300.6
01/04/2018 00:18:54,26,6.08,394.8,1.9,2.6,2.8,97766.4,---,---,300.7
01/04/2018 00:19:54,26.02,6.09,395.7,1.9,2.5,2.9,97760.8,---,---,301.3
01/04/2018 00:20:54,26.05,6.05,395.7,2.3,2.9,3,97757.4,---,---,301.5
01/04/2018 00:21:54,26.07,6.07,395.1,2.1,3,3.3,97755.7,---,---,301.3
01/04/2018 00:22:54,26.09,6.07,394.9,2.2,3,3,97758.8,---,---,301.2
01/04/2018 00:23:54,26.08,6.07,395,2.4,3.1,3.1,97759.8,---,---,301
01/04/2018 00:24:54,26.08,6.09,394.8,2,2.8,3,97761.1,---,---,300.9
01/04/2018 00:26:00,26.07,6.07,394.8,1.9,2.8,3.1,97761.1,---,---,301
01/04/2018 00:27:00,26.07,6.09,396.4,2.3,3,3.4,97761.7,---,---,301
01/04/2018 00:28:01,26.08,6.09,398.8,2.2,3,3.3,97760.8,---,---,300.9
01/04/2018 00:29:01,26.08,6.07,396.9,2.2,3,3.1,97764.3,---,---,300.4
01/04/2018 00:30:02,26.09,6.07,396.2,1.8,2.2,2.7,97769,---,---,300.3
01/04/2018 00:31:04,26.08,6.07,396.5,2.3,3.1,3.2,97770.3,---,---,300.2
01/04/2018 00:32:05,26.07,6.09,396.8,2.3,2.9,3.3,97770.6,---,---,300.5
01/04/2018 00:33:04,26.07,6.1,396,2.1,3.1,3.7,97767.1,---,---,300.7
01/04/2018 00:34:04,26.07,6.11,396,2.2,2.9,3,97763.6,---,---,301.2
01/04/2018 00:35:05,26.06,6.11,396,1.8,2.5,2.8,97756.1,---,---,301.4
01/04/2018 00:36:06,26.05,6.1,395.2,1.8,2.5,2.8,97752,---,---,302
01/04/2018 00:37:07,26.04,6.1,394.9,1.6,2.2,2.2,97748.2,---,---,302.3
01/04/2018 00:38:06,26.02,6.09,394.8,2.3,2.9,3.4,97747.3,---,---,302.1
01/04/2018 00:39:07,26.01,6.12,394,2.5,3.2,3.5,97747.1,---,---,302.1
01/04/2018 00:40:08,26.04,6.1,394,1.8,2.5,2.9,97747.2,---,---,302
01/04/2018 00:41:11,26.04,6.11,394,1.9,2.5,2.9,97747.2,---,---,302.3
01/04/2018 00:42:10,26.04,6.12,395.6,2.3,3.3,3.3,97750.3,---,---,301.9
01/04/2018 00:43:10,26.04,6.12,396,---,---,---,---,---,---,---
01/04/2018 00:44:10,26.04,6.1,395.1,2.1,2.5,2.6,97753.2,---,---,301.8
01/04/2018 00:45:11,26.04,6.12,395,2.4,2.9,3.2,97753.8,---,---,301.3
01/04/2018 00:46:11,26.02,6.09,394.3,2.2,2.8,3.3,97755.8,---,---,301.2
01/04/2018 00:47:15,26.02,6.1,394.3,2.1,2.8,3.2,97755.8,---,---,301.7
01/04/2018 00:48:15,26.02,6.18,395,1.5,2.2,2.5,97754.6,---,---,301.8
01/04/2018 00:49:15,26.02,6.17,395.4,1.8,2.7,2.9,97753.7,---,---,301.7
01/04/2018 00:50:16,26.02,6.15,396,1.9,2.5,2.8,97752.7,---,---,301.9
01/04/2018 00:51:17,26.03,6.15,395.9,1.9,2.5,2.8,97751.8,---,---,302.6
01/04/2018 00:52:17,26.05,6.15,394.1,1.9,2.7,2.8,97742.1,---,---,302.9
01/04/2018 00:53:17,26.04,6.18,394,2,2.7,2.8,97741.1,---,---,302.4
01/04/2018 00:54:17,26.01,6.14,394.5,1.8,2.7,2.8,97742.4,---,---,302.8
01/04/2018 00:55:20,26.01,6.13,394.5,1.9,2.8,3,97742.7,---,---,302.1
01/04/2018 00:56:18,26.01,6.16,394,1.8,2.7,3.3,97744,---,---,302.5
01/04/2018 00:57:21,26.01,6.17,394.1,1.8,2.6,3.3,97743.3,---,---,302.8
01/04/2018 00:58:20,26,6.19,394.2,2.4,3,3.3,97738.8,---,---,303.1
01/04/2018 00:59:20,25.98,6.22,393.9,2.1,2.8,3.1,97736.3,---,---,303
01/04/2018 01:01:21,25.93,6.21,394.9,2.2,2.8,2.9,97738.9,---,---,302.8
01/04/2018 01:02:21,25.92,6.21,395.5,2.6,3.5,3.5,97739.4,---,---,303
01/04/2018 01:03:22,25.91,6.21,395.1,2.7,3,3.3,97738.6,---,---,302.8
01/04/2018 01:04:23,25.9,6.23,394.8,2,2.7,2.7,97735.2,---,---,303.6
01/04/2018 01:05:24,25.91,6.22,395,2.4,3,3.2,97735,---,---,303.4
01/04/2018 01:06:23,25.91,6.2,395,2.8,3.5,3.9,97731.7,---,---,303.8
01/04/2018 01:07:26,25.91,6.19,395,2.8,3.5,3.8,97731.3,---,---,303.7
01/04/2018 01:08:24,25.9,6.24,394.1,2.4,3.2,3.3,97728.9,---,---,304
01/04/2018 01:09:25,25.88,6.23,394,2.3,3,3.3,97729.3,---,---,303.9
01/04/2018 01:10:25,25.86,6.22,393.8,2.1,3.1,3.3,97727.9,---,---,304
01/04/2018 01:11:25,25.86,6.24,394.4,2,3.2,3.5,97724.3,---,---,304.1
01/04/2018 01:12:26,25.86,6.25,394.5,2.2,3,3.3,97724.8,---,---,304.1
01/04/2018 01:13:25,25.86,6.24,394.4,2.4,3,3.2,97721.6,---,---,304.5
01/04/2018 01:14:29,25.86,6.25,394.4,2.4,3,3.2,97721.6,---,---,304.3
01/04/2018 01:15:29,25.92,6.23,394.2,2,2.8,3.1,97722.8,---,---,304.4
01/04/2018 01:16:29,25.94,6.22,394.3,2.7,3,3,97726.5,---,---,303.9
01/04/2018 01:17:30,25.93,6.24,394,2.4,2.9,3.3,97729.9,---,---,303.6
01/04/2018 01:18:30,25.9,6.23,393.5,2.3,3.1,3.3,97733.7,---,---,303.4
01/04/2018 01:19:31,25.88,6.22,393,2.5,3.3,3.8,97733.1,---,---,303.2
01/04/2018 01:20:31,25.88,6.23,393,2.5,3.3,3.9,97736.4,---,---,303
01/04/2018 01:21:32,25.87,6.27,392.7,2.3,3,3.9,97735.4,---,---,303.1
01/04/2018 01:22:32,25.85,6.3,392.8,2.3,2.9,3.3,97735.8,---,---,303.2
01/04/2018 01:23:32,25.85,6.24,393.9,2.6,3.3,3.5,97733,---,---,303.8
01/04/2018 01:24:33,25.85,6.25,394,2.8,3.3,3.5,97728.9,---,---,304
01/04/2018 01:25:33,25.83,6.29,393.7,2,2.8,3.3,97727.6,---,---,303.8
01/04/2018 01:26:33,25.82,6.28,393.8,3,3.8,4.4,97728.1,---,---,303.8
01/04/2018 01:27:34,25.83,6.3,---,---,---,---,---,---,---,---
01/04/2018 01:28:34,25.83,6.35,397.1,2.5,3.2,3.2,97731.6,---,---,303.7
01/04/2018 01:29:42,25.83,6.35,398.1,2.5,3.3,3.3,97731.3,---,---,303.5
01/04/2018 01:30:41,25.84,6.33,397.8,2.8,3.5,3.7,97730.5,---,---,303.5
01/04/2018 01:31:42,25.84,6.33,396.3,2.6,3.5,3.9,97728.3,---,---,304.1
01/04/2018 01:32:42,25.84,6.32,395.6,2.8,3.8,4.1,97725.7,---,---,304.1
01/04/2018 01:33:45,25.83,6.32,395.6,2.7,3.7,4,97725.6,---,---,304.1
01/04/2018 01:34:44,25.83,6.3,395.1,2.7,3.3,3.3,97726.9,---,---,304
01/04/2018 01:35:45,25.84,6.29,395,2.6,3.4,3.4,97731.6,---,---,303.2
01/04/2018 01:36:45,25.84,6.3,394.8,2.5,3.3,3.5,97734.2,---,---,303.3
01/04/2018 01:37:46,25.84,6.31,394.2,2.4,3.2,3.3,97730.8,---,---,303.9
01/04/2018 01:38:46,25.85,6.28,394.3,2.8,3.5,3.7,97727.3,---,---,304.4
01/04/2018 01:39:46,25.84,6.29,394.6,2.7,3.5,3.5,97719.6,---,---,304.9
01/04/2018 01:40:47,25.84,6.31,394.3,2.9,4,4.4,97715.7,---,---,305
01/04/2018 01:41:46,25.86,6.34,395,2.1,2.9,3.4,97714.4,---,---,305
01/04/2018 01:43:05,25.89,6.27,382,3.5,4,4.5,97712.6,---,---,305.2
01/04/2018 01:45:03,25.89,6.29,383.1,2.7,3.6,3.8,97713.3,---,---,305.6
01/04/2018 01:46:03,25.91,6.32,384,3,3.9,4.6,97709.4,---,---,305.7
01/04/2018 01:47:03,25.9,6.31,383.8,2.9,4.1,4.3,97705.8,---,---,305.9
01/04/2018 01:48:06,25.9,6.31,383.7,2.8,4,4.1,97705,---,---,306.4
01/04/2018 01:49:05,25.88,6.3,381.6,2.8,3.3,3.3,97699.3,---,---,306.4
01/04/2018 01:50:07,25.88,6.3,381.6,3,3.4,3.4,97699.3,---,---,306.4
01/04/2018 01:51:07,25.89,6.31,382,2.9,3.6,3.6,97699.2,---,---,306.1
01/04/2018 01:52:07,25.9,6.34,382,2.5,3.2,3.4,97699.2,---,---,306.5
01/04/2018 01:53:07,25.91,6.36,382.3,2.8,3.2,3.5,97697.1,---,---,306.7
01/04/2018 01:54:08,25.89,6.38,383.4,2.5,3.3,3.7,97693.8,---,---,306.9
01/04/2018 01:55:08,25.89,6.37,382.6,2.9,3.6,3.8,97691.4,---,---,307.3
01/04/2018 01:56:09,25.89,6.37,382.5,3.1,3.9,4,97687.9,---,---,307.6
01/04/2018 01:57:08,25.91,6.38,383,2.5,3.9,4.1,97684.9,---,---,307.8
01/04/2018 01:58:11,25.91,6.37,382.9,2.5,4,4.1,97683.7,---,---,308.6
01/04/2018 01:59:11,25.92,6.35,382.5,2.7,3.5,3.7,97675.4,---,---,308.5
01/04/2018 02:00:12,25.93,6.35,384.2,3,3.8,4,97674,---,---,308.6
01/04/2018 02:01:11,25.94,6.35,383.5,2.8,3.5,3.8,97675.6,---,---,308.4
01/04/2018 02:02:12,25.96,6.35,383.2,2.9,3.5,4.1,97678.3,---,---,308
01/04/2018 02:03:12,25.99,6.34,382.3,3,4.1,4.4,97679.8,---,---,308.2
01/04/2018 02:04:17,25.99,6.33,382.3,3,4,4.4,97679.4,---,---,308.5
01/04/2018 02:05:16,26.01,6.34,382,3.1,3.9,4.7,97671,---,---,309
01/04/2018 02:06:16,26.02,6.34,381.4,2.5,3.3,4.1,97667,---,---,309.2
01/04/2018 02:07:16,26.03,6.36,381.3,3,3.7,4,97666.1,---,---,309
01/04/2018 02:08:16,26.04,6.36,384.6,3.1,3.8,4.1,97665.5,---,---,309
01/04/2018 02:09:17,26.04,6.3,383.9,2.8,3.4,3.8,97662.5,---,---,309.4
01/04/2018 02:10:17,26.04,6.33,382.1,2.5,3,3.5,97659.6,---,---,310
01/04/2018 02:11:18,26.05,6.34,382.2,2.6,3.5,3.8,97658.8,---,---,309.6
01/04/2018 02:12:18,26.05,6.34,382,2.7,3.5,3.8,97660.1,---,---,309.8
01/04/2018 02:13:19,26.05,6.34,381.3,2.4,3.8,3.8,97659.6,---,---,309.9
01/04/2018 02:14:18,26.04,6.34,381,2.8,3.6,3.8,97656,---,---,310.3
01/04/2018 02:15:19,26.05,6.31,381.4,2.7,3.3,3.8,97654.1,---,---,310.3
01/04/2018 02:16:19,26.05,6.33,382,3,3.4,3.7,97651.7,---,---,310.7
01/04/2018 02:17:19,26.07,6.33,382,2.5,3.5,3.6,97648.8,---,---,310.6
01/04/2018 02:18:19,26.07,6.3,382.8,3.1,4.3,4.5,97644.6,---,---,311.4
01/04/2018 02:19:25,26.07,6.3,382.8,3.1,4.3,4.5,97642.8,---,---,311.8
01/04/2018 02:20:25,26.07,6.29,382,3.2,4,4.4,97636.6,---,---,311.9
01/04/2018 02:21:25,26.08,6.31,382.8,3.1,4.2,4.6,97636.5,---,---,311.8
01/04/2018 02:22:25,26.06,6.33,383,3,3.8,3.9,97632.9,---,---,312.3
01/04/2018 02:24:28,26.01,6.36,383,2.8,3.6,4,97622.6,---,---,313
01/04/2018 02:25:27,25.99,6.36,383,3.3,4.3,4.3,97619.7,---,---,313.3
01/04/2018 02:26:27,25.98,6.36,383,2.8,3.4,4,97613.6,---,---,314.1
01/04/2018 02:27:27,25.97,6.36,382.7,2.7,3.6,3.6,97608.8,---,---,314.4
01/04/2018 02:28:28,25.96,6.37,382,3.3,4.4,5,97603.3,---,---,314.7
01/04/2018 02:29:29,25.96,6.34,381.9,3.1,3.7,4.1,97602.1,---,---,314.7
01/04/2018 02:30:28,25.96,6.34,381.6,2.9,3.4,4.1,97603.2,---,---,314.5
01/04/2018 02:31:29,25.95,6.39,381.9,2.7,3.4,3.7,97601.1,---,---,314.9
01/04/2018 02:32:30,25.95,6.4,381.3,3.5,4.1,4.6,97598.9,---,---,315
01/04/2018 02:33:30,25.95,6.35,381.8,3.2,3.9,4,97592.5,---,---,315.7
01/04/2018 02:34:31,25.95,6.37,381.8,3,3.8,4,97592.4,---,---,315.6
01/04/2018 02:35:31,25.96,6.36,381.5,3.3,4,4.3,97594.6,---,---,315.2
01/04/2018 02:36:32,25.96,6.38,381.1,3.1,3.9,4.2,97593.3,---,---,315.8
01/04/2018 02:37:33,25.97,6.33,381,3.2,4.2,4.3,97586.9,---,---,316.3
01/04/2018 02:38:33,25.97,6.31,381,3.2,3.8,4.2,97582.4,---,---,316.6
01/04/2018 02:39:34,25.97,6.32,381.2,3,3.9,4.3,97579.9,---,---,316.8
01/04/2018 02:40:34,25.97,6.33,381.1,3.3,4.4,4.7,97579.8,---,---,316.4
01/04/2018 02:41:35,25.98,6.34,381.8,3.1,4.3,5,97577.9,---,---,316.7
01/04/2018 02:42:35,25.99,6.35,381.5,3.8,4.6,5,97573.6,---,---,317.5
01/04/2018 02:43:35,26.01,6.35,381.8,3,3.9,4.3,97569.3,---,---,317.9
01/04/2018 02:44:36,26.04,6.35,382.1,3.4,4.4,4.9,97565.8,---,---,317.8
01/04/2018 02:45:43,26.06,6.35,382.2,3.4,4.3,4.8,97565.3,---,---,317.9
01/04/2018 02:46:40,26.12,6.35,382.9,3.2,3.8,4.2,97563.2,---,---,318
01/04/2018 02:47:43,26.12,6.35,382.8,3.3,4,4.3,97563.5,---,---,317.6
01/04/2018 02:48:43,26.1,6.38,381.4,3.7,4.7,4.9,97565.8,---,---,317.5
01/04/2018 02:49:43,26.11,6.39,382.8,3.3,4.2,4.8,97571.1,---,---,317.3
01/04/2018 02:50:43,26.13,6.35,383.5,3.4,4.2,4.4,97579.1,---,---,316.5
01/04/2018 02:51:43,26.14,6.32,383.9,3.3,4,4.2,97581.4,---,---,316.4
01/04/2018 02:52:44,26.15,6.39,383,3.2,3.8,4.5,97583.4,---,---,316.4
01/04/2018 02:53:43,26.13,6.39,382.6,3.2,4,4.4,97582.7,---,---,315.9
01/04/2018 02:54:43,26.09,6.39,381.9,3.3,4,4.2,97581.4,---,---,316.8
01/04/2018 02:55:44,26.08,6.44,382.1,3.2,3.8,4.1,97581.2,---,---,316.6
01/04/2018 02:56:43,26.07,6.46,382.8,3.3,4.3,4.4,97580.2,---,---,316.7
01/04/2018 02:57:45,26.06,6.43,383.2,2.9,3.8,4.1,97581.1,---,---,316.4
01/04/2018 02:58:49,26.06,6.43,383.2,2.9,3.9,4.2,97581.3,---,---,316.5
01/04/2018 02:59:48,26.08,6.39,382.9,3.3,4.1,4.6,97581.6,---,---,316.3
01/04/2018 03:00:48,26.08,6.41,382.8,3.3,3.8,4.2,97580.4,---,---,316.8
01/04/2018 03:01:48,26.07,6.42,382,2.7,3.5,4,97579.9,---,---,316.7
01/04/2018 03:02:49,26.05,6.43,382,3.4,4.2,4.5,97580.6,---,---,316.5
01/04/2018 03:03:53,26.05,6.43,382,3.4,4.2,4.4,97581.2,---,---,316.5
01/04/2018 03:04:52,26.05,6.43,382,2.9,3.7,4.1,97583.7,---,---,316.2
01/04/2018 03:05:52,26.05,6.42,382,3.6,4.4,4.5,---,---,---,---
01/04/2018 03:08:08,26.06,6.39,382,4,5,6.5,97587.3,---,---,315.9
01/04/2018 03:10:06,26.08,6.4,382.7,3.2,4.3,4.5,97585.6,---,---,316.1
01/04/2018 03:11:06,26.1,6.38,381.2,3,3.8,4.1,97581.1,---,---,316.6
01/04/2018 03:12:06,26.12,6.39,382,2.7,3.3,3.4,97577.3,---,---,316.7
01/04/2018 03:13:07,26.12,6.41,381.5,3,4.1,4.4,97574.1,---,---,317.5
01/04/2018 03:14:08,26.13,6.41,381.8,3,3.5,3.8,97568.1,---,---,317.7
01/04/2018 03:16:09,26.2,6.38,383,2.9,3.9,4.1,97567.3,---,---,317.8
01/04/2018 03:17:09,26.2,6.4,383,3.3,4.3,4.4,97565.2,---,---,318
01/04/2018 03:18:10,26.2,6.41,382.1,3.5,4.4,4.4,97565.5,---,---,317.9
01/04/2018 03:19:10,26.2,6.42,382.8,3,3.7,4,97563.5,---,---,318.1
01/04/2018 03:20:10,26.2,6.44,382.6,3,3.8,4,97563.8,---,---,317.9
01/04/2018 03:21:11,26.2,6.43,382,3.1,3.8,4,97566.6,---,---,317.7
01/04/2018 03:22:11,26.2,6.42,382,3.4,4.3,4.3,97566,---,---,317.7
01/04/2018 03:23:11,26.2,6.39,381.9,3.2,3.6,3.6,97563.3,---,---,317.9
01/04/2018 03:24:11,26.2,6.41,382,2.7,3.4,4.5,97565.7,---,---,317.5
01/04/2018 03:25:13,26.2,6.43,381.8,3.1,3.9,3.9,97570.4,---,---,317.4
01/04/2018 03:28:14,26.2,6.52,382,3.1,4.2,5.2,97569.1,---,---,317.3
01/04/2018 03:29:15,26.2,6.51,382.8,3.2,4.2,4.3,97566.4,---,---,318
01/04/2018 03:30:16,26.2,6.52,383.8,3.4,4.3,5,97565.6,---,---,317.8
01/04/2018 03:31:16,26.2,6.5,387.4,3.1,4.1,4.4,97563.1,---,---,317.9
01/04/2018 03:32:16,26.2,---,---,---,---,---,---,---,---,---
01/04/2018 03:33:16,26.2,6.52,391.1,3.4,4.6,5.1,97563.7,---,---,318.2
01/04/2018 03:34:17,26.2,6.43,387.5,3.5,4.4,4.8,97564.2,---,---,318
01/04/2018 03:35:17,26.2,6.42,385.7,3.3,4.3,5.5,97564.9,---,---,317.8
01/04/2018 03:36:19,26.2,6.37,383.3,3.4,4.2,4.6,97570.4,---,---,317.1
01/04/2018 03:37:18,26.2,6.37,382,3.5,4.2,4.2,97574.1,---,---,317.1
01/04/2018 03:38:18,26.2,6.39,381.9,3.5,4.3,4.3,97573.4,---,---,317.4
01/04/2018 03:39:23,26.2,6.4,381.8,3.4,4.3,4.3,97572.6,---,---,317.4
01/04/2018 03:40:21,26.2,6.48,380.5,3.1,3.5,3.7,97568.5,---,---,317.5
01/04/2018 03:41:22,26.2,6.51,381.4,2.7,3.5,3.6,97566.9,---,---,317.9
01/04/2018 03:42:23,26.2,6.44,382.2,3,3.7,4,97564.9,---,---,317.8
01/04/2018 03:43:24,26.2,6.4,383,3.4,4.4,4.7,97560.1,---,---,318.3
01/04/2018 03:44:23,26.2,6.41,382.7,3,4,4.5,97556.7,---,---,318.8
01/04/2018 03:45:23,26.2,6.42,382.5,3.3,4.2,4.7,97555,---,---,318.5
01/04/2018 03:46:30,26.2,6.42,382.5,3.4,4.4,4.8,97555.5,---,---,318.5
01/04/2018 03:47:30,26.2,6.4,382.8,3.7,5,5.1,97559.3,---,---,318.4
01/04/2018 03:48:30,26.2,6.39,382,3.8,4.9,5.2,97559.5,---,---,318.3
01/04/2018 03:49:30,26.2,6.41,381.7,3.4,4.5,5,97558,---,---,318.6
01/04/2018 03:51:31,26.2,6.4,382,3.6,4.5,5,97560.3,---,---,318.2
01/04/2018 03:52:31,26.2,6.41,381.7,4,4.8,5.3,97562,---,---,318
01/04/2018 03:53:32,26.2,6.38,381.2,4,5,5.3,97566.6,---,---,317.7
01/04/2018 03:54:33,26.2,6.39,381.3,3.8,5,5.1,97566,---,---,317.8
01/04/2018 03:55:33,26.2,6.38,381,4,4.7,5.1,97563.6,---,---,318
01/04/2018 03:56:33,26.2,6.38,380.8,3.6,4.8,5.3,97563.8,---,---,318.3
01/04/2018 03:57:33,26.2,6.39,381,3.5,4.6,4.8,97560.8,---,---,318.2
01/04/2018 03:58:34,26.2,6.4,381,3.5,4.8,5.1,97558.8,---,---,318.5
01/04/2018 03:59:33,26.2,6.42,381,3.3,4.3,4.8,97559.7,---,---,318.5
01/04/2018 04:01:34,26.2,6.43,381.8,3.7,4.8,5,97564.4,---,---,318
01/04/2018 04:03:37,26.2,6.42,382.1,3.5,4.7,5,97566,---,---,318
01/04/2018 04:04:36,26.2,6.4,381.5,3.7,4.6,5.1,97564,---,---,318
01/04/2018 04:05:36,26.2,6.4,381.1,3.8,4.8,5.4,97563.6,---,---,317.8
01/04/2018 04:06:37,26.2,6.41,381,3.6,5.3,5.5,97562.7,---,---,318
01/04/2018 04:08:37,26.2,6.42,381,3.8,4.7,4.8,97562,---,---,318.1
01/04/2018 04:09:38,26.2,6.42,381.4,3.9,4.8,4.9,97561.4,---,---,318.4
01/04/2018 04:10:39,26.2,6.41,381.3,3.8,4.3,4.7,97558.6,---,---,318.5
01/04/2018 04:11:38,26.2,6.41,380.8,3.7,5,5.4,97555.1,---,---,318.5
01/04/2018 04:12:40,26.2,6.41,380.8,3.7,5,5.3,97555,---,---,318.6
01/04/2018 04:13:39,26.2,6.43,380.7,3.5,4.5,4.6,97556.8,---,---,318.6
01/04/2018 04:14:41,26.2,6.43,380.6,3.6,4.5,4.7,97556.3,---,---,319
01/04/2018 04:15:41,26.2,6.42,379.4,4,4.8,5.2,97553.3,---,---,318.8
01/04/2018 04:16:41,26.21,6.39,379.7,3.8,4.6,4.6,97554.3,---,---,319
01/04/2018 04:17:43,26.21,6.39,380.4,3.6,4.4,4.8,97553.4,---,---,319.1
01/04/2018 04:19:43,26.21,6.41,380,3.6,4.2,4.5,97541.1,---,---,320.4
01/04/2018 04:20:44,26.2,6.44,380.8,3.8,4.9,5.3,97535.2,---,---,320.4
01/04/2018 04:22:46,26.2,6.4,380.5,4,5,5.2,97528.9,---,---,320.9
01/04/2018 04:23:45,26.2,6.4,380.8,4.6,5.7,6,97531.8,---,---,320.9
01/04/2018 04:24:47,26.2,6.4,380.8,4.6,5.6,5.9,97532.4,---,---,320.2
01/04/2018 04:25:47,26.2,6.43,380.4,4,4.9,5.2,97534.6,---,---,320.3
01/04/2018 04:26:47,26.2,6.43,381,4.1,5.1,5.3,97536.8,---,---,320.2
01/04/2018 04:27:48,26.2,6.43,380.9,4.1,5,5.2,97536.8,---,---,320.3
01/04/2018 04:28:48,26.2,6.43,380,4,5.1,5.6,97537.2,---,---,320.5
01/04/2018 04:29:48,26.2,6.39,380,3.5,4.9,5.1,97533.4,---,---,320.7
01/04/2018 04:30:49,26.2,6.41,380.3,3.8,5,5.1,97530.6,---,---,320.9
01/04/2018 04:31:48,26.19,6.46,380.3,4.1,5.1,5.4,97531.3,---,---,320.5
01/04/2018 04:32:51,26.18,6.47,380.3,4.2,5.1,5.5,97532.8,---,---,320
01/04/2018 04:33:50,26.14,6.51,380,4,4.8,5.2,97537.6,---,---,320.3
01/04/2018 04:34:50,26.15,6.52,380.8,3.7,4.6,5,97536.8,---,---,320.4
01/04/2018 04:35:50,26.14,6.46,381.3,4,4.9,5.4,97536.2,---,---,320.5
01/04/2018 04:36:51,26.12,6.46,381,3.8,5.3,5.8,97533.9,---,---,320.6
01/04/2018 04:37:51,26.11,6.44,381,4.7,5.6,5.7,97533.3,---,---,320.5
01/04/2018 04:38:55,26.11,6.44,381,4.6,5.6,5.7,97532.6,---,---,320.9
01/04/2018 04:39:55,26.1,6.5,381.2,3.9,4.7,4.9,97529.6,---,---,320.8
01/04/2018 04:40:55,26.1,6.48,381.6,4,5.2,5.5,97530.7,---,---,320.7
01/04/2018 04:41:57,26.1,6.48,381.6,4,5.2,5.5,97530.7,---,---,320.9
01/04/2018 04:42:57,26.11,6.51,381,3.8,4.9,5.1,97527.8,---,---,321.3
01/04/2018 04:43:58,26.13,6.51,381,3.8,4.7,4.7,97524.9,---,---,321.5
01/04/2018 04:44:58,26.13,6.49,381,3.8,4.9,5.6,97524.4,---,---,321.3
01/04/2018 04:45:59,26.11,6.51,381,3.6,5,5,97524.2,---,---,321.5
01/04/2018 04:46:59,26.11,6.5,381,3.8,5,5.2,97525.9,---,---,321.3
01/04/2018 04:47:59,26.1,6.49,381,3.9,4.9,5.4,97525.9,---,---,321.5
01/04/2018 04:49:00,26.1,6.5,381.3,4.3,5.4,5.8,97524.4,---,---,321.5
01/04/2018 04:50:01,26.09,6.46,381.5,4.1,5.1,5.3,97522.8,---,---,321.5
01/04/2018 04:51:01,26.09,6.47,381.6,4.5,5.7,6.6,97523.1,---,---,321.4
01/04/2018 04:52:01,26.11,6.5,381,4.5,5.9,6.2,97524.1,---,---,321.6
01/04/2018 04:53:02,26.14,6.5,381.3,4,4.9,5,97522.6,---,---,321.6
01/04/2018 04:55:05,26.16,6.51,381.3,3.8,5,5.2,97521.4,---,---,322.2
01/04/2018 04:56:05,26.14,6.51,381.3,3.9,5.3,5.6,97517.6,---,---,322.1
01/04/2018 04:57:05,26.14,6.49,381.4,4.2,5.4,5.6,97512.8,---,---,322.4
01/04/2018 04:59:04,26.13,6.48,381.9,4.1,5.3,5.6,97509.1,---,---,322.8
01/04/2018 05:00:04,26.2,6.45,381,3.8,5.2,5.9,97507.6,---,---,322.9
01/04/2018 05:01:04,26.2,6.44,381,3.5,4.6,5.2,97510,---,---,322.4
01/04/2018 05:02:05,26.19,6.44,381,3.8,4.9,5.2,97514.6,---,---,322
01/04/2018 05:03:07,26.16,6.43,380.2,4,5.4,6.1,97516.3,---,---,322
01/04/2018 05:04:06,26.15,6.46,380.6,3.9,4.9,5.1,97518,---,---,321.8
01/04/2018 05:05:06,26.13,6.49,383.3,4.2,5.3,5.6,97520,---,---,321.8
01/04/2018 05:06:08,26.13,6.49,383.3,4.2,5.3,5.7,97519.6,---,---,322.2
01/04/2018 05:07:07,26.19,6.5,381.3,4,5.5,6.3,97515.1,---,---,322.1
01/04/2018 05:08:08,26.19,6.44,382,4.2,5.6,5.8,97513,---,---,322.6
01/04/2018 05:09:08,26.16,6.45,382,4,5.2,5.7,97508,---,---,322.9
01/04/2018 05:10:08,26.13,6.46,381.3,3.7,4.6,4.8,97503.6,---,---,323.3
01/04/2018 05:11:17,26.13,6.46,381,3.6,4.5,4.6,97501.8,---,---,323.9
01/04/2018 05:12:15,26.11,6.44,381,3.9,5.2,5.5,97491.2,---,---,324.4
